loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),state(N)
2018-02-27 16:36:54.625 -0500,11,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.74836159,8.161643982,-2.071228027,93.40665436,103.1725159,50,1523849.898,0.01463317871,-0.01443481445,-0.9987335205,1523849.841,-0.00644058878,-0.008613195598,-0.003154247995,1523849.882,2.909598946,0.0120656029,0.0003785439051,0.00293235667,0.001870018896,0.0007646710146,-0.003810304217,0.01344006695,-0.01284444332,XArbitraryCorrectedZVertical,-0.005970318336,0.000886210124,0.9932619929,0.1157336757,0.0120653091,-0.0003785438894,-0.9999271631,23.57784462,7.989746094,-2.105529785,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-32.78559,-38.25826,0
2018-02-27 16:36:54.685 -0500,12,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.77389145,7.817092896,-1.878967285,93.40345764,103.1693192,50,1523849.958,0.002746582031,-0.01191711426,-0.9986724854,1523849.901,-0.008573248181,-0.008603075585,-0.00421205558,1523849.952,2.909641264,0.01220142855,0.0005010100656,0.0008056280203,0.004043573048,0.0007680063136,-0.01017170493,0.003018710297,-0.007780253887,XArbitraryCorrectedZVertical,-0.006030707154,0.0009547627415,0.9932640195,0.1157122105,0.01220112387,-0.0005010100431,-0.9999254346,23.77389145,7.817092896,-1.878967285,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-32.78559,-39.40413,0
2018-02-27 16:36:54.744 -0500,13,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.90596008,7.949676514,-2.096679688,93.40361786,103.1694794,50,1523850.018,-0.0007019042969,4.58E-05,-1.0050354,1523849.961,-0.006403304525,-0.001050084418,-0.00317102591,1523849.987,2.909638571,0.01232346254,0.0007022438273,0.009383905679,0.008313701488,-0.001412288984,-0.006891018711,0.007934909314,-0.01332080364,XArbitraryCorrectedZVertical,-0.00607966911,0.001061770367,0.993263483,0.1157128513,0.01232314762,-0.000702243764,-0.9999238253,23.67983818,7.823783875,-2.153991699,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-32.78559,-36.78828,0
2018-02-27 16:36:54.820 -0500,14,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.56168365,7.859634399,-2.070800781,93.4063797,103.1722412,50,1523850.077,0.007598876953,0.008865356445,-1.012390137,1523850.02,-0.005328452709,0.001106543433,-0.002113218325,1523850.056,2.909593447,0.01255728658,0.001209293,0.01258963533,0.005049876403,-0.005691329017,-0.01069537457,-0.003215756034,-0.00661033392,XArbitraryCorrectedZVertical,-0.006166425534,0.001327254111,0.993260324,0.1157335788,0.01255694777,-0.001209292677,-0.9999204278,23.56168365,7.859634399,-2.070800781,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-32.78559,-38.63089,0
2018-02-27 16:36:54.864 -0500,15,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.81563377,8.009361267,-1.869873047,93.4135437,103.1794052,50,1523850.137,0.01913452148,0.009124755859,-1.017379761,1523850.08,0.00646935092,0.00751996797,-0.005382514879,1523850.126,2.909459006,0.01291058469,0.001925937169,-0.0002622688189,0.004048273433,0.0007745826151,-0.005769088864,-0.01369906403,-0.0002682805061,XArbitraryCorrectedZVertical,-0.0063002971,0.001704028109,0.9932513237,0.1157977432,0.01291020215,-0.001925935969,-0.999914825,23.83752823,8.052261353,-2.051513672,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-32.78559,-39.54434,0
2018-02-27 16:36:54.923 -0500,16,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.5694809,7.89956665,-2.039245605,93.41716766,103.1830292,50,1523850.197,0.02075195313,-0.003219604492,-1.009216309,1523850.14,-0.008593488205,-0.01184281105,-0.00313747008,1523850.196,2.909312511,0.01276743674,0.001929519025,0.00296395598,0.004023655783,-0.004578231834,0.00175930094,-0.01282573119,0.0001149773598,XArbitraryCorrectedZVertical,-0.006228874438,0.001697975094,0.9932432771,0.1158706024,0.01276706625,-0.001929517835,-0.9999166131,23.56024742,8.102966309,-2.144470215,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-32.78559,-38.15472,0
2018-02-27 16:36:54.983 -0500,17,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.71062279,8.254478455,-2.052429199,93.42621613,103.1920776,50,1523850.257,0.01634216309,-0.01483154297,-0.9990234375,1523850.199,0.006420348756,-0.003286074469,-0.006425941394,1523850.23,2.909261983,0.01312780111,0.002424581534,0.01581895351,0.01260135788,-0.002522084629,0.008906305768,0.0003799013793,-0.008145749569,XArbitraryCorrectedZVertical,-0.006379106082,0.001964872237,0.9932389259,0.1158936694,0.01312738564,-0.002424579114,-0.9999108911,23.72008133,7.956726074,-1.939147949,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-32.78559,-39.37135,0
2018-02-27 16:36:55.059 -0500,18,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.49028778,8.099685669,-1.849365234,93.42321777,103.1890793,45,1523850.316,0.008666992188,-0.01594543457,-0.9983062744,1523850.259,2.13E-06,-0.002165682598,-0.003197391205,1523850.3,2.909288871,0.01359459774,0.003059362246,-0.002450381871,-0.007825782523,-0.001327818492,0.00424340833,0.01049038768,-0.0151117444,XArbitraryCorrectedZVertical,-0.006574166939,0.002307076473,0.9932389855,0.1158777326,0.01359411515,-0.003059357405,-0.999902904,23.54167557,8.015739441,-1.891723633,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-32.78559,-41.44592,0
2018-02-27 16:36:55.103 -0500,19,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.38175583,7.967056274,-1.901733398,93.42428589,103.1901474,45,1523850.376,0.003387451172,-0.003295898438,-1.00680542,1523850.319,-0.01285241542,-0.009660084222,-0.004190483975,1523850.37,2.909240138,0.01358490173,0.003212416926,0.01899948344,0.008262132294,-0.001457215287,-0.004627505317,0.01268811896,-0.01471537352,XArbitraryCorrectedZVertical,-0.006560423877,0.002382684266,0.9932361841,0.1159014329,0.01358441357,-0.003212411422,-0.9999025464,23.60249901,8.146575928,-1.874633789,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-32.78559,-39.48598,0
2018-02-27 16:36:55.162 -0500,20,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.74157333,7.97555542,-1.915527344,93.45056152,103.216423,45,1523850.436,0.007232666016,0.003128051758,-1.017333984,1523850.378,0.03218270388,0.01817740602,-0.009791111748,1523850.405,2.908819847,0.01421831154,0.004662274527,0.06313404441,0.03387832269,-0.05188013986,0.002383884043,0.01378701348,-0.02132165432,XArbitraryCorrectedZVertical,-0.006790288258,0.00314083905,0.9932088852,0.1161041185,0.01421767753,-0.004662257619,-0.9998880625,23.74157333,7.97555542,-1.915527344,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-6.273396,-7.370238,0
2018-02-27 16:36:55.223 -0500,21,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.5128746,7.826538086,-1.735656738,93.45344543,103.2193069,45,1523850.495,0.0228729248,0.006088256836,-1.013916016,1523850.438,-0.001070590758,-0.002158225747,-0.00212520255,1523850.474,2.908769829,0.01438163443,0.00505041489,-0.02595980465,-0.006613036618,0.0009097116999,-0.006293796934,0.007522317115,-0.01471883059,XArbitraryCorrectedZVertical,-0.006848773919,0.003343243152,0.9932049513,0.1161272004,0.01438095514,-0.005050393287,-0.9998838305,23.38783646,8.080024719,-1.804626465,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-6.273396,-10.67492,0
2018-02-27 16:36:55.292 -0500,22,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.16481209,8.154472351,-1.473693848,93.48937988,103.2552414,45,1523850.555,0.0246887207,-0.00309753418,-1.008239746,1523850.498,-0.0203444202,-0.005284510551,0.004372644194,1523850.544,2.908537806,0.01421594156,0.004815356535,0.04468305409,0.01568512619,-0.002659676131,-0.01064474136,0.003930328414,-0.01329624653,XArbitraryCorrectedZVertical,-0.006779768504,0.003217678517,0.9931923747,0.1162436157,0.014215298,-0.004815337714,-0.9998873472,23.16481209,8.154472351,-1.473693848,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-3.475834,-13.27893,0
2018-02-27 16:36:55.341 -0500,23,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.20999718,8.739326477,-1.305786133,93.49199677,103.2578583,45,1523850.615,0.01481628418,-0.01811218262,-0.9981231689,1523850.558,0.0481084072,0.006220611674,0.0008372978467,1523850.544,2.908537806,0.01421594156,0.004815356535,0.04468305409,0.01568512619,-0.002659676131,-0.01064474136,0.003930328414,-0.01329624653,XArbitraryCorrectedZVertical,-0.006779768504,0.003217678517,0.9931923747,0.1162436157,0.014215298,-0.004815337714,-0.9998873472,23.16481209,8.154472351,-1.473693848,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-3.475834,-15.41683,0
2018-02-27 16:36:55.401 -0500,24,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.3058815,8.714645386,-1.57598877,93.49350739,103.2593689,45,1523850.674,0.005020141602,-0.01039123535,-1.01524353,1523850.617,-0.03102050038,-0.009558884101,-0.003041596281,1523850.544,2.908537806,0.01421594156,0.004815356535,0.04468305409,0.01568512619,-0.002659676131,-0.01064474136,0.003930328414,-0.01329624653,XArbitraryCorrectedZVertical,-0.006779768504,0.003217678517,0.9931923747,0.1162436157,0.014215298,-0.004815337714,-0.9998873472,23.16481209,8.154472351,-1.473693848,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-3.475834,-17.51964,0
2018-02-27 16:36:55.460 -0500,25,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.33381271,8.504013062,-1.735351563,93.51312256,103.2789841,45,1523850.734,-0.002227783203,0.006530761719,-1.013366699,1523850.677,-0.08558973638,-0.02330265954,-0.0006311691783,1523850.544,2.908537806,0.01421594156,0.004815356535,0.04468305409,0.01568512619,-0.002659676131,-0.01064474136,0.003930328414,-0.01329624653,XArbitraryCorrectedZVertical,-0.006779768504,0.003217678517,0.9931923747,0.1162436157,0.014215298,-0.004815337714,-0.9998873472,23.16481209,8.154472351,-1.473693848,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523848.151,0,-0.07662582,100.6582,0.0.0.0,100.83.11.234,1,1,0.52,-3.475834,-12.33581,0
2018-02-27 16:36:55.528 -0500,26,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519767411,38.03325792,-78.5144892,173.9707,-1,-1,15.22462273,65,-9999,1519767415,23.38387108,8.380584717,-1.758361816,93.55097198,103.3168335,45,1523850.794,0.01075744629,0.008926391602,-1.014175415,1523850.737,-0.03635214888,-0.01602823502,-0.01367719641,1523850.544,2.908537806,0.01421594156,0.004815356535,0.04468305409,0.01568512619,-0.002659676131,-0.01064474136,0.003930328414,-0.01329624653,XArbitraryCorrectedZVertical,-0.006779768504,0.003217678517,0.9931923747,0.1162436157,0.014215298,-0.004815337714,-0.9998873472,23.16481209,8.154472351,-1.473693848,2,1523848.799,automotive,0,2018-02-27 16:36:53.524 -0500,null,0,0,0,0,null,1523849.172,0,-0.09512329,100.6584,0.0.0.0,100.83.11.234,1,1,0.52,-3.475834,-15.06827,0
