loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),state(N)
2018-02-25 16:49:11.177 -0500,1,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519595348,38.03568692,-78.49818918,153.2659,-1,-1,10,65,-9999,1519595351,44.85493469,-15.84474945,21.64550781,283.0351257,292.810791,180,1440553.506,0.005233764648,-0.0164642334,-1.005645752,1440553.479,-0.00960548942,0.002213619498,3.83E-05,1440553.477,0.1466087522,-0.01047032007,0.01201799715,-0.003361900337,0.008267946541,0.002282696543,0.0007800422609,0.0003447346389,-0.002919375896,XArbitraryCorrectedZVertical,0.006376152392,-0.004780900665,0.07320506126,0.9972848296,-0.01046937238,-0.01201770827,-0.9998729825,44.85493469,-15.84474945,21.64550781,0,1440551.099,automotive,0,2018-02-25 16:49:08.760 -0500,null,0,0,0,0,null,1440551.526,0,-0.5443268,99.77307,10.41.2.84,100.110.18.251,1,1,0.7,-41.83165,-42.08227,0
2018-02-25 16:49:11.233 -0500,2,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519595348,38.03568692,-78.49818918,153.2659,-1,-1,10,65,-9999,1519595351,44.77349472,-15.78960419,21.63067627,283.0245361,292.8002014,180,1440553.566,-0.006439208984,-0.009887695313,-1.009552002,1440553.539,-0.008598814528,-0.004263720905,0.007519701654,1440553.546,0.146897507,-0.009795209187,0.01172608045,-0.003416029271,0.003958769143,0.0108323209,0.05598273501,0.006064800546,-0.01040112972,XArbitraryCorrectedZVertical,0.006206522696,-0.004454059061,0.07335197181,0.9972766042,-0.009794379584,-0.01172581129,-0.9998832941,44.77349472,-15.78960419,21.63067627,0,1440551.099,automotive,0,2018-02-25 16:49:08.760 -0500,null,0,0,0,0,null,1440551.526,0,-0.5443268,99.77307,10.41.2.84,100.110.18.251,1,1,0.7,-28.49466,-28.49466,0
2018-02-25 16:49:11.289 -0500,3,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519595348,38.03568692,-78.49818918,153.2659,-1,-1,10,65,-9999,1519595351,45.24604034,-15.70588684,22.2366333,283.0236206,292.7992859,180,1440553.626,0.01826477051,-0.01077270508,-1.012573242,1440553.598,-0.004529504382,-0.05183789799,0.0001342233189,1440553.616,0.1468934542,-0.009482535343,0.0116685239,0.0007874057628,-0.01768725924,0.001251430018,-0.2027985305,0.001154953614,-0.002600193024,XArbitraryCorrectedZVertical,0.006166345906,-0.004300272558,0.07335106283,0.9972776771,-0.009481747635,-0.01166825928,-0.9998869896,45.43990707,-15.72091675,22.47564697,0,1440551.099,automotive,0,2018-02-25 16:49:08.760 -0500,null,0,0,0,0,null,1440551.526,0,-0.5443268,99.77307,10.41.2.84,100.110.18.251,1,1,0.7,-16.52837,-16.52837,0
2018-02-25 16:49:11.349 -0500,4,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519595348,38.03568692,-78.49818918,153.2659,-1,-1,10,65,-9999,1519595351,45.33500671,-15.73683167,22.38409424,283.0245056,292.8001709,180,1440553.686,-0.01194763184,-0.01045227051,-1.001113892,1440553.658,-0.004268514595,-0.003225887028,-0.00531060953,1440553.651,0.1468353397,-0.009035930176,0.01164135003,0.001957925037,0.001752697397,0.0001387745142,-0.003812705167,0.005018772557,-0.006029009819,XArbitraryCorrectedZVertical,0.006136297714,-0.004078753293,0.07332352549,0.9972808361,-0.009035195224,-0.01164108701,-0.9998914003,45.33500671,-15.73683167,22.38409424,0,1440551.099,automotive,0,2018-02-25 16:49:08.760 -0500,null,0,0,0,0,null,1440551.526,0,-0.5443268,99.77307,10.41.2.84,100.110.18.251,1,1,0.7,-16.52837,-18.4295,0
2018-02-25 16:49:11.408 -0500,5,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519595348,38.03568692,-78.49818918,153.2659,-1,-1,10,65,-9999,1519595351,45.5294838,-15.6009903,22.37792969,283.026001,292.8016663,180,1440553.745,-0.0111541748,-0.01620483398,-1.013336182,1440553.718,-0.006444849838,-0.008611597701,-0.00208685303,1440553.72,0.1468231953,-0.009812189604,0.01167465431,-0.0001816819422,0.0006828662008,-0.0009188894182,0.002120934427,0.001267895103,-0.00388520956,XArbitraryCorrectedZVertical,0.006181336008,-0.004464643076,0.07331499457,0.9972795248,-0.009811363183,-0.01167438924,-0.9998837113,45.62133408,-15.74318695,22.57519531,0,1440551.099,automotive,0,2018-02-25 16:49:08.760 -0500,null,0,0,0,0,null,1440551.526,0,-0.5443268,99.77307,10.41.2.84,100.110.18.251,1,1,0.7,-16.52837,-21.67589,0
2018-02-25 16:49:11.472 -0500,6,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519595351,38.03569692,-78.49814737,152.9786,-1,-1,10,65,-9999,1519595351,45.45680618,-15.38653564,22.89135742,283.026947,292.8026123,180,1440553.805,-0.01139831543,-0.008850097656,-1.003265381,1440553.778,-0.007507983745,-0.007525294292,-0.002084456185,1440553.79,0.1468020763,-0.009837611722,0.0117049009,0.000884547364,-0.00148704648,-0.003053820459,-3.57E-05,-0.001951982267,-0.01467376947,XArbitraryCorrectedZVertical,0.006197302602,-0.004476275295,0.07330430299,0.9972801805,-0.009836778976,-0.01170463394,-0.9998831153,45.45680618,-15.38653564,22.89135742,0,1440551.099,automotive,0,2018-02-25 16:49:08.760 -0500,null,0,0,0,0,null,1440551.526,0,-0.5443268,99.77307,10.41.2.84,100.110.18.251,1,1,0.7,-16.52837,-23.73571,0
2018-02-25 16:49:11.527 -0500,7,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519595351,38.03569692,-78.49814737,152.9786,-1,-1,10,65,-9999,1519595352,45.41068268,-15.07021332,22.81054688,283.0292664,292.8049316,180,1440553.865,-0.01026916504,-0.01243591309,-1.012313843,1440553.837,-0.00637560765,0.005434180204,-0.002118012015,1440553.86,0.1467273308,-0.009782892953,0.01171615343,0.001965588424,0.002832130529,-0.0009336937219,0.00192378927,0.003567691892,-0.009103894234,XArbitraryCorrectedZVertical,0.006200741511,-0.004448809195,0.0732671693,0.9972830415,-0.009782065637,-0.01171588525,-0.9998835325,45.72764587,-15.14920807,22.71484375,0,1440551.099,automotive,0,2018-02-25 16:49:08.760 -0500,null,0,0,0,0,null,1440551.526,0,-0.5443268,99.77307,10.41.2.84,100.110.18.251,1,1,0.7,-16.52837,-25.26732,0
2018-02-25 16:49:11.587 -0500,8,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519595351,38.03569692,-78.49814737,152.9786,-1,-1,10,65,-9999,1519595352,45.51239014,-15.23392487,22.83459473,283.0339966,292.8096619,180,1440553.924,-0.01248168945,-0.01226806641,-0.9981842041,1440553.897,0.001058872849,-0.001084705512,0.00106499812,1440553.894,0.1466746093,-0.009714896076,0.01181093914,0.003023799974,0.0006652581505,-0.0009331295732,0.001398026012,0.001892451197,-0.002787232399,XArbitraryCorrectedZVertical,0.006245397963,-0.004411592614,0.07324083894,0.9972848892,-0.009714066051,-0.01181066409,-0.9998830557,45.51239014,-15.23392487,22.83459473,0,1440551.099,automotive,0,2018-02-25 16:49:08.760 -0500,null,0,0,0,0,null,1440551.526,0,-0.5443268,99.77307,10.41.2.84,100.110.18.251,1,1,0.7,-16.52837,-23.43917,0
2018-02-25 16:49:11.649 -0500,9,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519595351,38.03569692,-78.49814737,152.9786,-1,-1,10,65,-9999,1519595352,45.43974304,-15.57929993,22.71081543,283.03479,292.8104553,180,1440553.984,-0.005249023438,-0.009490966797,-1.007568359,1440553.957,-0.01175838884,-0.005345763256,-0.00527226001,1440553.964,0.146621248,-0.009727509228,0.01178960576,-0.003392745741,-0.001462260261,-0.001966123004,-0.002434574999,-0.003728856333,-0.01206445694,XArbitraryCorrectedZVertical,0.006235103589,-0.004418829922,0.07321424037,0.9972869754,-0.009726679884,-0.01178933308,-0.9998831749,45.44701385,-15.62624359,22.89508057,0,1440551.099,automotive,0,2018-02-25 16:49:08.760 -0500,null,0,0,0,0,null,1440551.526,0,-0.5443268,99.77307,10.41.2.84,100.110.18.251,1,1,0.7,-16.52837,-17.50165,0
2018-02-25 16:49:11.719 -0500,10,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519595351,38.03569692,-78.49814737,152.9786,-1,-1,10,65,-9999,1519595352,45.51154709,-15.37854004,22.58306885,283.0418701,292.8175354,180,1440554.044,-0.009841918945,-0.01365661621,-1.002929688,1440554.016,-0.009635316824,-0.006434729826,-0.003144660615,1440554.034,0.1465410523,-0.009771194403,0.01174954024,0.00196448015,0.002832476515,-0.0009352467023,-0.000391989015,0.0005950946361,-0.01214069128,XArbitraryCorrectedZVertical,0.006216546521,-0.00444233045,0.0731742233,0.997289896,-0.009770364501,-0.01174926944,-0.9998832345,45.46287155,-15.43066406,22.68353271,0,1440551.099,automotive,0,2018-02-25 16:49:08.760 -0500,null,0,0,0,0,null,1440551.526,0,-0.5443268,99.77307,10.41.2.84,100.110.18.251,1,1,0.7,-16.52837,-20.22562,0
