loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),state(N)
2018-02-25 17:36:30.179 -0500,11,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519598188,38.04127022,-78.49771984,172.9356,-1,-1,10,65,-9999,1519598190,27.96977806,30.12374878,-7.686279297,306.8771667,316.652832,15,1441388.634,0.01707458496,0.01986694336,-1.002365112,1441388.605,-0.006423544549,-0.004289819884,-0.00209644041,1441388.624,-0.817252586,0.000758398116,-0.02500641309,0.001980493777,0.001107017975,-0.001125568757,0.01236439776,-0.005503075197,-0.01291668415,XArbitraryCorrectedZVertical,0.01132282987,-0.005315969698,0.3973225653,-0.9175929427,0.0007581609534,0.02500380762,-0.9996870756,28.2060833,30.33195496,-7.714294434,2,1441387.635,automotive,0,2018-02-25 17:36:29.179 -0500,null,0,0,0,0,null,1441386.036,0,-0.2642212,99.43706,0.0.0.0,100.110.18.251,1,1,0.7,-120,-120,0
2018-02-25 17:36:30.238 -0500,12,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519598188,38.04127022,-78.49771984,172.9356,-1,-1,10,65,-9999,1519598190,28.04811859,29.74984741,-7.665405273,306.8768005,316.6524658,15,1441388.693,0.0166015625,0.01849365234,-1.008300781,1441388.665,0.004310059908,0.002127865711,-0.006428338239,1441388.693,-0.8171424182,0.001459239146,-0.02422133638,0.01909595914,0.005371694453,-0.002298206091,0.01311333291,-0.002643041313,-0.01630085707,XArbitraryCorrectedZVertical,0.0108237071,-0.005480957218,0.3972776234,-0.9176174402,0.001458810642,0.02421896718,-0.9997056127,27.83039856,29.85188293,-7.57611084,2,1441387.635,automotive,0,2018-02-25 17:36:29.179 -0500,null,0,0,0,0,null,1441387.056,0,-0.2774353,99.4372,0.0.0.0,100.110.18.251,1,1,0.7,-120,-120,0
2018-02-25 17:36:30.303 -0500,13,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519598188,38.04127022,-78.49771984,172.9356,-1,-1,10,65,-9999,1519598190,28.05119896,29.96203613,-7.780029297,306.8869019,316.6625671,15,1441388.753,0.0122833252,0.0200958252,-1.015853882,1441388.724,0.01175306252,-0.004394215799,-0.005380118034,1441388.728,-0.8171886337,0.001587011507,-0.02359162608,0.02013264969,-0.001116928644,-0.002293388126,0.01062046271,-0.005629843101,-0.01195251942,XArbitraryCorrectedZVertical,0.01050928142,-0.005414742976,0.3973007798,-0.9176114798,0.00158656924,0.02358943783,-0.9997204542,28.05119896,29.96203613,-7.780029297,2,1441387.635,automotive,0,2018-02-25 17:36:29.179 -0500,null,0,0,0,0,null,1441387.056,0,-0.2774353,99.4372,0.0.0.0,100.110.18.251,1,1,0.7,-120,-120,0
2018-02-25 17:36:30.358 -0500,14,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519598188,38.04127022,-78.49771984,172.9356,-1,-1,10,65,-9999,1519598190,28.06403732,29.9987793,-7.655700684,306.8957825,316.6714478,15,1441388.813,0.01400756836,0.01689147949,-0.9932861328,1441388.784,0.002166747863,0.004306864115,-0.00215396469,1441388.798,-0.8172053216,0.002140835731,-0.02262740739,0.00734200282,0.006519211456,-0.001190119423,0.01336264424,-0.003567248583,-0.01835519075,XArbitraryCorrectedZVertical,0.009956821799,-0.005477388389,0.3973130286,-0.9176121354,0.002140286146,0.02262547612,-0.9997417331,28.05185318,29.98738098,-7.703369141,2,1441387.635,automotive,0,2018-02-25 17:36:29.179 -0500,null,0,0,0,0,null,1441387.056,0,-0.2774353,99.4372,0.0.0.0,100.110.18.251,1,1,0.7,-120,-120,0
2018-02-25 17:36:30.417 -0500,15,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519598188,38.04127022,-78.49771984,172.9356,-1,-1,10,65,-9999,1519598190,28.07472801,29.97361755,-7.602050781,306.8969727,316.6726379,15,1441388.872,0.01341247559,0.01924133301,-1.013458252,1441388.844,-0.01925571995,-0.00638040134,-0.002034122441,1441388.867,-0.817133312,0.002377986938,-0.02283047763,-0.001266720705,-0.004235558212,0.001009371597,0.01204219088,-0.0007490254939,-0.0230448246,XArbitraryCorrectedZVertical,0.01000308339,-0.005626173224,0.3972808123,-0.917624712,0.002377365017,0.02282849513,-0.9997365475,28.05855942,30.02360535,-7.602111816,2,1441387.635,automotive,0,2018-02-25 17:36:29.179 -0500,null,0,0,0,0,null,1441387.056,0,-0.2774353,99.4372,0.0.0.0,100.110.18.251,1,1,0.7,-120,-120,0
2018-02-25 17:36:30.477 -0500,16,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519598188,38.04127022,-78.49771984,172.9356,-1,-1,10,65,-9999,1519598190,27.94293976,30.16615295,-7.682739258,306.9093628,316.6850281,15,1441388.932,0.01387023926,0.01989746094,-1.016571045,1441388.904,-0.007493070043,-0.00536600328,-0.00315664484,1441388.902,-0.8171630751,0.002379125637,-0.02300515223,-0.006602772046,-0.005290862639,-0.002167189028,0.01117131021,-0.0003590807319,-0.0106434226,XArbitraryCorrectedZVertical,0.01008291729,-0.005661542062,0.3972941935,-0.9176177382,0.00237849378,0.0230031237,-0.999732554,27.99711227,30.04577637,-7.958679199,2,1441387.635,automotive,0,2018-02-25 17:36:29.179 -0500,null,0,0,0,0,null,1441387.056,0,-0.2774353,99.4372,0.0.0.0,100.110.18.251,1,1,0.7,-120,-120,0
2018-02-25 17:36:30.541 -0500,17,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519598188,38.04127022,-78.49771984,172.9356,-1,-1,10,65,-9999,1519598191,27.95076752,30.20423889,-7.624084473,306.9125366,316.6882019,15,1441388.992,0.01622009277,0.01821899414,-1.001266479,1441388.963,-0.01174880146,6.29E-05,-0.001014664375,1441388.972,-0.8171775613,0.002579095587,-0.02345279524,-0.003393684514,-0.0009799739346,0.002077316632,0.009750718251,0.000429360196,-0.000263094902,XArbitraryCorrectedZVertical,0.01024853718,-0.005842282902,0.3973011076,-0.9176116586,0.002578383544,0.02345064469,-0.9997216463,27.95076752,30.20423889,-7.624084473,2,1441387.635,automotive,0,2018-02-25 17:36:29.179 -0500,null,0,0,0,0,null,1441387.056,0,-0.2774353,99.4372,0.0.0.0,100.110.18.251,1,1,0.7,-120,-120,0
2018-02-25 17:36:30.597 -0500,18,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519598188,38.04127022,-78.49771984,172.9356,-1,-1,10,65,-9999,1519598191,28.031744,30.20292664,-7.496765137,306.9185486,316.6942139,15,1441389.051,0.01173400879,0.02142333984,-1.017791748,1441389.023,-0.003202184895,-0.001066063384,-0.002118012015,1441389.042,-0.8171684461,0.003132984418,-0.02309263291,0.01267957874,0.006491760723,-0.000145327067,0.01157732867,-0.001926640049,0.003009080887,XArbitraryCorrectedZVertical,0.009973286651,-0.006024824455,0.3973003328,-0.9176138043,0.003132143989,0.02309058048,-0.9997284412,28.031744,30.20292664,-7.496765137,2,1441387.635,automotive,0,2018-02-25 17:36:29.179 -0500,null,0,0,0,0,null,1441387.056,0,-0.2774353,99.4372,0.0.0.0,100.110.18.251,1,1,0.7,-120,-120,0
2018-02-25 17:36:30.658 -0500,19,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519598191,38.04160613,-78.49772198,172.3484,0,-1,32,30,-9999,1519598191,27.9363308,30.22395325,-7.586853027,306.9256592,316.7013245,15,1441389.111,0.01463317871,0.0207824707,-0.9986724854,1441389.083,0.01287159018,0.007488010037,-0.003276487089,1441389.076,-0.8172240024,0.00378759106,-0.02225757187,0.02127140015,0.01617024094,0.0008628368378,0.01388303377,-0.004647092894,-0.0152695179,XArbitraryCorrectedZVertical,0.009459936991,-0.00615955377,0.3973301947,-0.9176055193,0.003786643967,0.02225573361,-0.9997451305,27.9363308,30.22395325,-7.586853027,2,1441387.635,automotive,0,2018-02-25 17:36:29.179 -0500,null,0,0,0,0,null,1441387.056,0,-0.2774353,99.4372,0.0.0.0,100.110.18.251,1,1,0.7,-120,-120,0
2018-02-25 17:36:30.716 -0500,20,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519598191,38.04160613,-78.49772198,172.3484,0,-1,32,30,-9999,1519598191,28.00459099,30.21595764,-7.561889648,306.9373779,316.7130432,15,1441389.171,0.01429748535,0.01008605957,-1.001602173,1441389.142,0.03752820082,0.0213942383,-0.006620085838,1441389.146,-0.8173808085,0.005085382118,-0.02057237175,0.04377091676,0.02576649748,-0.003533701412,0.01101373881,-0.001711057499,-0.008052289486,XArbitraryCorrectedZVertical,0.008428411558,-0.006420890335,0.3974098265,-0.9175792336,0.005084284116,0.02057092078,-0.9997754693,28.00459099,30.21595764,-7.561889648,2,1441387.635,automotive,0,2018-02-25 17:36:29.179 -0500,null,0,0,0,0,null,1441387.056,0,-0.2774353,99.4372,0.0.0.0,100.110.18.251,1,1,0.7,-120,-120,0
